ID,Kuh/Faerse,Gekalbt (ja/nein),Umstallzeit,Echte Geburtszeit,Geburtsverlauf,Event (ja/nein),Event Score,SonT,Eventzeit,SoffT,Moocall Score,Alarm (ja/nein),Alarmtyp (HA1/HA2),Alarmzeit,Zeit_bis_Umstallung,Sensorzeit,Studienzeit,Zeitintervall
9795,Kuh,ja,2017-10-06T06:30:00Z,2017-10-06T07:30:00Z,3,nein,,,,,,ja,HA1h,2017-10-06T06:23:00Z,0.116666666666667,,40.6666666666667,0
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-01T03:00:00Z,2017-10-02T04:00:00Z,2017-10-01T17:53:00Z,,nein,,,99999,222.75,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-02T05:00:00Z,2017-10-02T11:00:00Z,2017-10-02T12:18:00Z,,nein,,,99999,196.75,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-03T09:26:00Z,2017-10-03T10:20:00Z,2017-10-03T13:38:00Z,,nein,,,99999,168.316666666667,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-04T13:55:00Z,2017-10-04T20:00:00Z,2017-10-04T20:57:00Z,,nein,,,99999,139.833333333333,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-06T23:00:00Z,2017-10-07T00:01:00Z,,,nein,,,99999,82.75,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-07T15:44:00Z,2017-10-07T17:25:00Z,,1,nein,,,99999,66.0166666666667,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-08T17:12:00Z,2017-10-08T19:23:00Z,,1,nein,,,99999,40.55,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,2,2017-10-09T05:35:00Z,2017-10-09T13:35:00Z,,,nein,,,99999,28.1666666666667,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,ja,1,2017-10-10T01:16:00Z,2017-10-10T09:45:00Z,,0,nein,,,99999,8.48333333333333,222.75,33333
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,nein,,,,,,ja,HA1h,2017-10-10T07:41:00Z,2.06666666666667,,222.75,0
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,nein,,,,,,ja,HA1h,2017-10-01T09:21:00Z,216.4,,222.75,72
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,nein,,,,,,ja,HA1h,2017-10-08T18:35:00Z,39.1666666666667,,222.75,13
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,nein,,,,,,ja,HA2h,2017-10-10T08:41:00Z,1.06666666666667,,222.75,0
1092,Kuh,ja,2017-10-10T09:45:00Z,2017-10-10T10:55:00Z,0,nein,,,,,,ja,HA2h,2017-10-08T19:35:00Z,38.1666666666667,,222.75,12
1093,Kuh,ja,2017-10-15T19:30:00Z,2017-10-15T20:10:00Z,1,ja,4,2017-10-15T15:00:00Z,2017-10-15T17:20:00Z,,1,nein,,,99999,4.5,4.5,33333
1093,Kuh,ja,2017-10-15T19:30:00Z,2017-10-15T20:10:00Z,1,ja,1,2017-10-15T17:21:00Z,2017-10-15T19:30:00Z,2017-10-15T19:52:00Z,1,nein,,,99999,2.15,4.5,33333
1093,Kuh,ja,2017-10-15T19:30:00Z,2017-10-15T20:10:00Z,1,nein,,,,,,ja,HA1h,2017-10-15T16:04:00Z,3.43333333333333,,4.5,1
1093,Kuh,ja,2017-10-15T19:30:00Z,2017-10-15T20:10:00Z,1,nein,,,,,,ja,HA2h,2017-10-15T17:15:00Z,2.25,,4.5,0
2630,Faerse,ja,2017-10-21T09:30:00Z,2017-10-21T09:45:00Z,2,ja,5,2017-10-18T23:15:00Z,2017-10-19T01:02:00Z,,0,nein,,,99999,58.25,58.25,33333
2630,Faerse,ja,2017-10-21T09:30:00Z,2017-10-21T09:45:00Z,2,ja,5,2017-10-19T01:03:00Z,2017-10-19T03:04:00Z,,0,nein,,,99999,56.45,58.25,33333
2630,Faerse,ja,2017-10-21T09:30:00Z,2017-10-21T09:45:00Z,2,ja,2,2017-10-19T04:01:00Z,2017-10-19T11:30:00Z,2017-10-19T12:07:00Z,1,nein,,,99999,53.4833333333333,58.25,33333
2630,Faerse,ja,2017-10-21T09:30:00Z,2017-10-21T09:45:00Z,2,ja,2,2017-10-19T13:00:00Z,2017-10-20T13:00:00Z,2017-10-20T14:02:00Z,0,nein,,,99999,44.5,58.25,33333
2630,Faerse,ja,2017-10-21T09:30:00Z,2017-10-21T09:45:00Z,2,ja,1,2017-10-20T23:11:00Z,2017-10-21T09:30:00Z,,0,nein,,,99999,10.3166666666667,58.25,33333
2633,Faerse,ja,2017-11-05T10:30:00Z,2017-11-05T12:15:00Z,2,ja,1,2017-11-04T00:28:00Z,2017-11-05T10:30:00Z,2017-11-05T11:00:00Z,0,nein,,,99999,34.0333333333333,34.0333333333333,33333
2633,Faerse,ja,2017-11-05T10:30:00Z,2017-11-05T12:15:00Z,2,nein,,,,,,ja,HA1h,2017-11-04T01:19:00Z,33.1833333333333,,34.0333333333333,11
2633,Faerse,ja,2017-11-05T10:30:00Z,2017-11-05T12:15:00Z,2,nein,,,,,,ja,HA1h,2017-11-05T08:53:00Z,1.61666666666667,,34.0333333333333,0
2633,Faerse,ja,2017-11-05T10:30:00Z,2017-11-05T12:15:00Z,2,nein,,,,,,ja,HA2h,2017-11-04T02:19:00Z,32.1833333333333,,34.0333333333333,10
2633,Faerse,ja,2017-11-05T10:30:00Z,2017-11-05T12:15:00Z,2,nein,,,,,,ja,HA2h,2017-11-05T10:05:00Z,0.416666666666667,,34.0333333333333,0
1099,Kuh,ja,2017-10-08T00:30:00Z,2017-10-08T01:32:00Z,1,ja,2,2017-10-05T03:15:00Z,2017-10-05T12:00:00Z,2017-10-05T11:28:00Z,,nein,,,99999,69.25,69.25,33333
1099,Kuh,ja,2017-10-08T00:30:00Z,2017-10-08T01:32:00Z,1,ja,1,2017-10-06T23:15:00Z,2017-10-08T00:30:00Z,2017-10-08T02:42:00Z,1,nein,,,99999,25.25,69.25,33333
1099,Kuh,ja,2017-10-08T00:30:00Z,2017-10-08T01:32:00Z,1,nein,,,,,,ja,HA1h,2017-10-07T21:39:00Z,2.85,,69.25,0
1099,Kuh,ja,2017-10-08T00:30:00Z,2017-10-08T01:32:00Z,1,nein,,,,,,ja,HA2h,2017-10-07T22:39:00Z,1.85,,69.25,0
2636,Faerse,ja,2017-11-08T16:30:00Z,2017-11-08T18:40:00Z,3,ja,4,2017-11-06T01:11:00Z,2017-11-06T10:01:00Z,,2,nein,,,99999,63.3166666666667,63.3166666666667,33333
2636,Faerse,ja,2017-11-08T16:30:00Z,2017-11-08T18:40:00Z,3,ja,1,2017-11-08T15:20:00Z,2017-11-08T16:30:00Z,2017-11-08T20:08:00Z,0,nein,,,99999,1.16666666666667,63.3166666666667,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,ja,5,2017-11-06T12:25:00Z,2017-11-06T18:15:00Z,,1,nein,,,99999,100.083333333333,100.083333333333,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,ja,3,2017-11-06T18:16:00Z,2017-11-07T07:27:00Z,,0,nein,,,99999,94.2333333333333,100.083333333333,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,ja,3,2017-11-07T07:28:00Z,2017-11-07T08:24:00Z,,0,nein,,,99999,81.0333333333333,100.083333333333,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,ja,4,2017-11-07T08:25:00Z,2017-11-08T10:12:00Z,2017-11-08T11:17:00Z,2,nein,,,99999,80.0833333333333,100.083333333333,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,ja,1,2017-11-08T12:12:00Z,2017-11-10T16:30:00Z,2017-11-10T16:13:00Z,0,nein,,,99999,52.3,100.083333333333,33333
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,nein,,,,,,ja,HA1h,2017-11-07T21:06:00Z,67.4,,100.083333333333,22
3661,Kuh,ja,2017-11-10T16:30:00Z,2017-11-10T17:50:00Z,3,nein,,,,,,ja,HA2h,2017-11-06T12:55:00Z,99.5833333333333,,100.083333333333,33
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,ja,3,2017-11-03T01:06:00Z,2017-11-03T23:24:00Z,,1,nein,,,99999,112.4,112.4,33333
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,ja,4,2017-11-03T23:25:00Z,2017-11-05T06:04:00Z,,2,nein,,,99999,90.0833333333333,112.4,33333
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,ja,1,2017-11-06T00:10:00Z,2017-11-07T17:30:00Z,,1,nein,,,99999,41.3333333333333,112.4,33333
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,nein,,,,,,ja,HA1h,2017-11-07T13:04:00Z,4.43333333333333,,112.4,1
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,nein,,,,,,ja,HA1h,2017-11-04T00:22:00Z,89.1333333333333,,112.4,29
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,nein,,,,,,ja,HA2h,2017-11-07T14:04:00Z,3.43333333333333,,112.4,1
2639,Faerse,ja,2017-11-07T17:30:00Z,2017-11-07T17:45:00Z,1,nein,,,,,,ja,HA2h,2017-11-04T01:22:00Z,88.1333333333333,,112.4,29
83,Kuh,ja,2017-10-12T10:20:00Z,2017-10-12T09:50:00Z,3,ja,3,2017-10-09T21:15:00Z,2017-10-10T08:45:00Z,,,nein,,,99999,61.0833333333333,61.0833333333333,33333
83,Kuh,ja,2017-10-12T10:20:00Z,2017-10-12T09:50:00Z,3,ja,3,2017-10-10T13:13:00Z,2017-10-10T21:23:00Z,,2,nein,,,99999,45.1166666666667,61.0833333333333,33333
83,Kuh,ja,2017-10-12T10:20:00Z,2017-10-12T09:50:00Z,3,ja,4,2017-10-10T21:24:00Z,2017-10-11T04:15:00Z,,2,nein,,,99999,36.9333333333333,61.0833333333333,33333
83,Kuh,ja,2017-10-12T10:20:00Z,2017-10-12T09:50:00Z,3,ja,1,2017-10-12T07:17:00Z,2017-10-12T10:20:00Z,2017-10-12T11:05:00Z,1,nein,,,99999,3.05,61.0833333333333,33333
83,Kuh,ja,2017-10-12T10:20:00Z,2017-10-12T09:50:00Z,3,nein,,,,,,ja,HA1h,2017-10-10T22:09:00Z,36.1833333333333,,61.0833333333333,12
2650,Faerse,ja,2017-11-11T08:30:00Z,2017-11-11T10:45:00Z,3,ja,1,2017-11-11T05:07:00Z,2017-11-11T08:30:00Z,2017-11-11T09:35:00Z,1,nein,,,99999,3.38333333333333,3.38333333333333,33333
2650,Faerse,ja,2017-11-11T08:30:00Z,2017-11-11T10:45:00Z,3,nein,,,,,,ja,HA1h,2017-11-11T07:49:00Z,0.683333333333333,,3.38333333333333,0
97,Kuh,ja,2017-11-11T06:30:00Z,2017-11-11T08:00:00Z,1,ja,3,2017-11-10T23:23:00Z,2017-11-11T00:17:00Z,,0,nein,,,99999,7.11666666666667,7.11666666666667,33333
97,Kuh,ja,2017-11-11T06:30:00Z,2017-11-11T08:00:00Z,1,ja,1,2017-11-11T02:20:00Z,2017-11-11T06:30:00Z,2017-11-11T07:11:00Z,1,nein,,,99999,4.16666666666667,7.11666666666667,33333
97,Kuh,ja,2017-11-11T06:30:00Z,2017-11-11T08:00:00Z,1,nein,,,,,,ja,HA1h,2017-11-11T03:40:00Z,2.83333333333333,,7.11666666666667,0
97,Kuh,ja,2017-11-11T06:30:00Z,2017-11-11T08:00:00Z,1,nein,,,,,,ja,HA2h,2017-11-11T04:40:00Z,1.83333333333333,,7.11666666666667,0
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,ja,3,2017-11-07T00:33:00Z,2017-11-07T07:10:00Z,,2,nein,,,99999,58.95,58.95,33333
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,ja,4,2017-11-07T07:11:00Z,2017-11-08T11:25:00Z,,2,nein,,,99999,52.3166666666667,58.95,33333
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,ja,4,2017-11-08T12:07:00Z,2017-11-08T13:25:00Z,,2,nein,,,99999,23.3833333333333,58.95,33333
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,ja,4,2017-11-08T13:26:00Z,2017-11-08T15:06:00Z,,2,nein,,,99999,22.0666666666667,58.95,33333
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,ja,1,2017-11-08T23:11:00Z,2017-11-09T11:30:00Z,2017-11-09T13:17:00Z,0,nein,,,99999,12.3166666666667,58.95,33333
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA1h,2017-11-07T00:34:00Z,58.9333333333333,,58.95,19
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA1h,2017-11-07T11:07:00Z,48.3833333333333,,58.95,16
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA1h,2017-11-08T15:01:00Z,20.4833333333333,,58.95,6
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA1h,2017-11-09T06:01:00Z,5.48333333333333,,58.95,1
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA1h,2017-11-09T10:22:00Z,1.13333333333333,,58.95,0
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA2h,2017-11-07T01:34:00Z,57.9333333333333,,58.95,19
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA2h,2017-11-08T16:01:00Z,19.4833333333333,,58.95,6
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA2h,2017-11-09T07:01:00Z,4.48333333333333,,58.95,1
2658,Faerse,ja,2017-11-09T11:30:00Z,2017-11-09T14:15:00Z,3,nein,,,,,,ja,HA2h,2017-11-09T11:22:00Z,0.133333333333333,,58.95,0
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,3,2017-12-15T14:12:00Z,2017-12-15T16:06:00Z,,0,nein,,,99999,26.3,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,4,2017-12-15T16:07:00Z,2017-12-16T01:14:00Z,,1,nein,,,99999,24.3833333333333,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,4,2017-12-16T01:15:00Z,2017-12-16T06:07:00Z,,1,nein,,,99999,15.25,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,4,2017-12-16T06:08:00Z,2017-12-16T09:07:00Z,,1,nein,,,99999,10.3666666666667,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,4,2017-12-16T09:08:00Z,2017-12-16T16:11:00Z,,1,nein,,,99999,7.36666666666667,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,ja,1,2017-12-16T16:12:00Z,2017-12-16T16:30:00Z,,1,nein,,,99999,0.3,26.3,33333
3685,Kuh,ja,2017-12-16T16:30:00Z,2017-12-16T18:15:00Z,1,nein,,,,,,ja,HA1h,2017-12-16T15:35:00Z,0.916666666666667,,26.3,0
9745,Kuh,ja,2017-10-03T03:30:00Z,2017-10-03T04:05:00Z,0,ja,1,2017-10-02T21:20:00Z,2017-10-03T03:30:00Z,2017-10-03T05:19:00Z,0,nein,,,99999,6.16666666666667,6.16666666666667,33333
9745,Kuh,ja,2017-10-03T03:30:00Z,2017-10-03T04:05:00Z,0,nein,,,,,,ja,HA1h,2017-10-03T01:40:00Z,1.83333333333333,,6.16666666666667,0
9745,Kuh,ja,2017-10-03T03:30:00Z,2017-10-03T04:05:00Z,0,nein,,,,,,ja,HA2h,2017-10-03T02:28:00Z,1.03333333333333,,6.16666666666667,0
1641,Kuh,ja,2017-10-08T21:30:00Z,2017-10-08T21:45:00Z,3,ja,1,2017-10-08T19:48:00Z,2017-10-08T21:30:00Z,2017-10-08T22:37:00Z,1,nein,,,99999,1.7,1.7,33333
1641,Kuh,ja,2017-10-08T21:30:00Z,2017-10-08T21:45:00Z,3,nein,,,,,,ja,HA1h,2017-10-08T21:27:00Z,0.05,,1.7,0
618,Kuh,ja,2017-10-27T23:30:00Z,2017-10-28T00:10:00Z,2,ja,2,2017-10-24T23:21:00Z,2017-10-25T11:19:00Z,,0,nein,,,99999,72.15,72.15,33333
618,Kuh,ja,2017-10-27T23:30:00Z,2017-10-28T00:10:00Z,2,ja,1,2017-10-26T03:14:00Z,2017-10-27T23:30:00Z,,1,nein,,,99999,44.2666666666667,72.15,33333
618,Kuh,ja,2017-10-27T23:30:00Z,2017-10-28T00:10:00Z,2,nein,,,,,,ja,HA1h,2017-10-25T03:17:00Z,68.2166666666667,,72.15,22
618,Kuh,ja,2017-10-27T23:30:00Z,2017-10-28T00:10:00Z,2,nein,,,,,,ja,HA1h,2017-10-25T10:42:00Z,60.8,,72.15,20
618,Kuh,ja,2017-10-27T23:30:00Z,2017-10-28T00:10:00Z,2,nein,,,,,,ja,HA2h,2017-10-25T11:42:00Z,59.8,,72.15,19
622,Kuh,ja,2017-10-06T19:30:00Z,2017-10-06T20:35:00Z,3,ja,1,2017-10-05T23:00:00Z,2017-10-06T19:30:00Z,2017-10-06T21:13:00Z,,nein,,,99999,20.5,20.5,33333
622,Kuh,ja,2017-10-06T19:30:00Z,2017-10-06T20:35:00Z,3,nein,,,,,,ja,HA1h,2017-10-06T17:38:00Z,1.86666666666667,,20.5,0
622,Kuh,ja,2017-10-06T19:30:00Z,2017-10-06T20:35:00Z,3,nein,,,,,,ja,HA2h,2017-10-06T18:38:00Z,0.866666666666667,,20.5,0
1138,Kuh,ja,2017-10-14T07:35:00Z,2017-10-14T08:20:00Z,2,ja,2,2017-10-08T17:13:00Z,2017-10-09T18:32:00Z,2017-10-09T19:35:00Z,0,nein,,,99999,134.366666666667,134.366666666667,33333
1138,Kuh,ja,2017-10-14T07:35:00Z,2017-10-14T08:20:00Z,2,ja,2,2017-10-10T11:25:00Z,2017-10-10T13:45:00Z,,0,nein,,,99999,92.1666666666667,134.366666666667,33333
1138,Kuh,ja,2017-10-14T07:35:00Z,2017-10-14T08:20:00Z,2,ja,3,2017-10-10T14:05:00Z,2017-10-10T21:40:00Z,,2,nein,,,99999,89.5,134.366666666667,33333
1138,Kuh,ja,2017-10-14T07:35:00Z,2017-10-14T08:20:00Z,2,ja,4,2017-10-10T21:41:00Z,2017-10-11T00:20:00Z,2017-10-11T01:02:00Z,2,nein,,,99999,81.9,134.366666666667,33333
1138,Kuh,ja,2017-10-14T07:35:00Z,2017-10-14T08:20:00Z,2,ja,1,2017-10-14T02:17:00Z,2017-10-14T07:35:00Z,,2,nein,,,99999,5.3,134.366666666667,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-06T01:00:00Z,2017-10-06T09:00:00Z,,,nein,,,99999,200.5,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-07T18:10:00Z,2017-10-07T19:05:00Z,,1,nein,,,99999,159.333333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-08T05:00:00Z,2017-10-08T09:00:00Z,2017-10-08T11:25:00Z,0,nein,,,99999,148.5,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-08T18:15:00Z,2017-10-08T19:16:00Z,,0,nein,,,99999,135.25,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-09T07:55:00Z,2017-10-09T09:25:00Z,,,nein,,,99999,121.583333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,3,2017-10-09T10:20:00Z,2017-10-09T16:35:00Z,,,nein,,,99999,119.166666666667,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-09T16:40:00Z,2017-10-09T18:25:00Z,,1,nein,,,99999,112.833333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,3,2017-10-10T13:22:00Z,2017-10-10T21:25:00Z,,1,nein,,,99999,92.1333333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,2,2017-10-11T03:18:00Z,2017-10-11T11:00:00Z,,1,nein,,,99999,78.2,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,3,2017-10-11T23:28:00Z,2017-10-12T12:00:00Z,,1,nein,,,99999,58.0333333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,ja,1,2017-10-12T12:01:00Z,2017-10-14T09:30:00Z,,0,nein,,,99999,45.4833333333333,200.5,33333
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA1h,2017-10-13T18:36:00Z,14.9,,200.5,4
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA1h,2017-10-14T00:38:00Z,8.86666666666667,,200.5,2
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA1h,2017-10-14T05:29:00Z,4.01666666666667,,200.5,1
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA1h,2017-10-11T11:16:00Z,70.2333333333333,,200.5,23
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA2h,2017-10-13T19:35:00Z,13.9166666666667,,200.5,4
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA2h,2017-10-14T03:22:00Z,6.13333333333333,,200.5,2
3701,Kuh,ja,2017-10-14T09:30:00Z,2017-10-14T12:00:00Z,3,nein,,,,,,ja,HA2h,2017-10-14T06:41:00Z,2.81666666666667,,200.5,0
2581,Faerse,ja,2017-10-10T12:40:00Z,2017-10-10T12:50:00Z,2,ja,1,2017-10-09T21:08:00Z,2017-10-10T12:40:00Z,,,nein,,,99999,15.5333333333333,15.5333333333333,33333
2581,Faerse,ja,2017-10-10T12:40:00Z,2017-10-10T12:50:00Z,2,nein,,,,,,ja,HA1h,2017-10-10T08:21:00Z,4.31666666666667,,15.5333333333333,1
2581,Faerse,ja,2017-10-10T12:40:00Z,2017-10-10T12:50:00Z,2,nein,,,,,,ja,HA1h,2017-10-10T12:28:00Z,0.2,,15.5333333333333,0
2581,Faerse,ja,2017-10-10T12:40:00Z,2017-10-10T12:50:00Z,2,nein,,,,,,ja,HA2h,2017-10-10T09:21:00Z,3.31666666666667,,15.5333333333333,1
1302,Kuh,ja,2017-10-21T15:30:00Z,2017-10-21T16:00:00Z,1,ja,2,2017-10-19T00:15:00Z,2017-10-21T01:19:00Z,,1,nein,,,99999,63.25,63.25,33333
1302,Kuh,ja,2017-10-21T15:30:00Z,2017-10-21T16:00:00Z,1,ja,1,2017-10-21T01:20:00Z,2017-10-21T15:30:00Z,,1,nein,,,99999,14.1666666666667,63.25,33333
1302,Kuh,ja,2017-10-21T15:30:00Z,2017-10-21T16:00:00Z,1,nein,,,,,,ja,HA1h,2017-10-21T12:47:00Z,2.71666666666667,,63.25,0
1302,Kuh,ja,2017-10-21T15:30:00Z,2017-10-21T16:00:00Z,1,nein,,,,,,ja,HA2h,2017-10-21T13:47:00Z,1.71666666666667,,63.25,0
1164,Kuh,ja,2017-10-18T16:30:00Z,2017-10-18T16:15:00Z,0,ja,3,2017-10-18T01:15:00Z,2017-10-18T12:17:00Z,,1,nein,,,99999,15.25,15.25,33333
1164,Kuh,ja,2017-10-18T16:30:00Z,2017-10-18T16:15:00Z,0,ja,1,2017-10-18T12:18:00Z,2017-10-18T16:30:00Z,2017-10-18T18:26:00Z,1,nein,,,99999,4.2,15.25,33333
1164,Kuh,ja,2017-10-18T16:30:00Z,2017-10-18T16:15:00Z,0,nein,,,,,,ja,HA1h,2017-10-18T13:03:00Z,3.45,,15.25,1
1164,Kuh,ja,2017-10-18T16:30:00Z,2017-10-18T16:15:00Z,0,nein,,,,,,ja,HA2h,2017-10-18T14:02:00Z,2.46666666666667,,15.25,0
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,5,2017-10-16T23:15:00Z,2017-10-17T02:12:00Z,,0,nein,,,99999,105.75,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,2,2017-10-17T02:13:00Z,2017-10-17T08:30:00Z,,1,nein,,,99999,102.783333333333,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,2,2017-10-18T00:07:00Z,2017-10-18T01:10:00Z,,0,nein,,,99999,80.8833333333334,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,2,2017-10-18T11:20:00Z,2017-10-18T15:21:00Z,,0,nein,,,99999,69.6666666666667,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,2,2017-10-21T05:12:00Z,2017-10-21T06:13:00Z,,0,nein,,,99999,3.8,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,ja,1,2017-10-21T06:23:00Z,2017-10-21T09:00:00Z,2017-10-21T10:58:00Z,0,nein,,,99999,2.61666666666667,105.75,33333
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,nein,,,,,,ja,HA1h,2017-10-17T08:45:00Z,96.25,,105.75,32
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,nein,,,,,,ja,HA1h,2017-10-21T07:40:00Z,1.33333333333333,,105.75,0
141,Kuh,ja,2017-10-21T09:00:00Z,2017-10-21T10:15:00Z,1,nein,,,,,,ja,HA2h,2017-10-21T08:40:00Z,0.333333333333333,,105.75,0
